city,state_id,county_name,lat,lng,population
Prospect,IN,Orange,38.5781,-86.6142,102
Lakeside Village,OK,Comanche,34.8003,-98.3809,102
Furnace Creek,CA,Inyo,36.4277,-116.8747,102
Viola,DE,Kent,39.0429,-75.5715,102
Loomis,WA,Okanogan,48.8234,-119.6397,102
Taft,LA,St. Charles,29.9854,-90.4533,101
Meadows of Dan,VA,Patrick,36.7386,-80.3973,101
West Hampton Dunes,NY,Suffolk,40.7777,-72.7131,101
Exeter,IL,Scott,39.7191,-90.4961,101
Hookstown,PA,Beaver,40.5989,-80.4738,101
Ware Place,SC,Greenville,34.6266,-82.3881,101
Mount Auburn,IN,Wayne,39.8123,-85.1905,101
Reid,MD,Washington,39.7126,-77.6793,101
Nescatunga,OK,Alfalfa,36.7543,-98.1560,101
Mountain,ND,Pembina,48.6843,-97.8648,101
New Pine Creek,CA,Modoc,41.9872,-120.3009,101
Crystal,ND,Pembina,48.5981,-97.6685,101
Bernard,IA,Dubuque,42.3133,-90.8319,101
Providence,AL,Marengo,32.3424,-87.7761,101
Pearl,IL,Pike,39.4597,-90.6237,101
Horntown,OK,Hughes,35.0869,-96.2476,101
Twin Lakes,WA,Ferry,48.2622,-118.3591,101
Montpelier,ND,Stutsman,46.6987,-98.5884,101
Avoca,MN,Murray,43.9490,-95.6465,101
Maples,IN,Allen,41.0128,-84.9691,101
Heathsville,VA,Northumberland,37.9200,-76.4785,101
Oak Hill-Piney,OK,Delaware,36.3787,-94.7265,101
Whitley Gardens,CA,San Luis Obispo,35.6574,-120.5070,101
Lanse,PA,Clearfield,40.9751,-78.1295,101
Quemado,TX,Maverick,28.9471,-100.6238,101
Pony,MT,Madison,45.6628,-111.8826,101
South Center,IN,LaPorte,41.4764,-86.6400,101
Santa Cruz,AZ,Pinal,33.2327,-112.1594,101
Marlboro,NJ,Cumberland,39.4860,-75.3215,101
Jolmaville,WI,Ashland,46.4330,-90.7498,101
Othello,NJ,Cumberland,39.4114,-75.3426,100
Stevens Creek,VA,Grayson,36.7314,-80.9943,100
Tuckers Crossroads,TN,Wilson,36.2066,-86.1676,100
Fountain Hill,AR,Ashley,33.3575,-91.8511,100
Chitina,AK,Copper River,61.5276,-144.2991,100
Lake Annette,MO,Cass,38.6544,-94.5080,100
Whiterocks,UT,Uintah,40.4721,-109.9412,100
Hague,ND,Emmons,46.0289,-99.9991,100
Brandt,SD,Deuel,44.6669,-96.6252,100
Urbana,AR,Union,33.1585,-92.4453,100
Success,AR,Clay,36.4545,-90.7226,100
Earl,OK,Johnston,34.2033,-96.8893,100
Naples,SD,Clark,44.7716,-97.5131,100
Franklin,AZ,Greenlee,32.6770,-109.0720,100
Newhalen,AK,Lake and Peninsula,59.7270,-154.8970,100
Whitewater,MT,Phillips,48.7635,-107.6303,100
Graceton,PA,Indiana,40.5072,-79.1688,100
Montezuma,OH,Mercer,40.4891,-84.5497,100
Dolliver,IA,Emmet,43.4636,-94.6142,100
McIntosh,SD,Corson,45.9214,-101.3491,100
Tonto Village,AZ,Gila,34.3198,-111.1394,100
Bruno,NE,Butler,41.2830,-96.9607,100
Douds,IA,Van Buren,40.8438,-92.0764,100
Detroit,KS,Dickinson,38.9360,-97.1269,100
Weeksville,MT,Sanders,47.5309,-115.0083,100
Curdsville,KY,Daviess,37.7353,-87.3327,100
Browning,IL,Schuyler,40.1270,-90.3730,100
Cutler,IN,Carroll,40.4764,-86.5242,100
Brenton,WV,Wyoming,37.6004,-81.6351,100
Preemption,IL,Mercer,41.3131,-90.5787,100
Mountville,SC,Laurens,34.3664,-81.9758,100
El Brazil,TX,Starr,26.4686,-98.7269,100
El Dara,IL,Pike,39.6227,-90.9917,100
Southside Chesconessex,VA,Accomack,37.7439,-75.7786,100
Brush Creek,OK,Delaware,36.4165,-94.7838,100
Hope,NM,Eddy,32.8159,-104.7371,99
McDonald,NC,Robeson,34.5537,-79.1763,99
Alpine,CO,Rio Grande,37.6877,-106.5860,99
Miston,TN,Dyer,36.1604,-89.4940,99
Tokeland,WA,Pacific,46.7090,-123.9839,99
Millerville,MN,Douglas,46.0691,-95.5569,99
McKinley,MN,St. Louis,47.5088,-92.4057,99
Melmore,OH,Seneca,41.0262,-83.1050,99
Stanchfield,MN,Isanti,45.6656,-93.1831,99
Laud,IN,Whitley,41.0495,-85.4522,99
Longtown,MO,Perry,37.6702,-89.7741,99
Arion,IA,Crawford,41.9478,-95.4624,99
Bennett Springs,NV,Lincoln,37.7141,-114.4667,99
Lublin,WI,Taylor,45.0749,-90.7238,99
Guadalupe Guerra,TX,Starr,26.4108,-99.0819,99
Java,SD,Walworth,45.5038,-99.8839,99
Richards,TX,Grimes,30.5366,-95.8462,99
Hanna,OK,McIntosh,35.2022,-95.8896,99
Cyr,MT,Mineral,47.0002,-114.5879,99
Hansell,IA,Franklin,42.7578,-93.1041,99
Media,IL,Henderson,40.7694,-90.8327,99
Arthur,NE,Arthur,41.5718,-101.6923,99
Locust Mount,VA,Accomack,37.6124,-75.7018,99
South Bend,NE,Cass,41.0022,-96.2474,99
Naples,IL,Scott,39.7534,-90.6069,99
Lund,NV,White Pine,38.8642,-115.0099,99
Crystal Rock,OH,Erie,41.4476,-82.8422,99
Clinton,PA,Armstrong,40.7073,-79.5897,98
Mount Hope,OH,Holmes,40.6241,-81.7766,98
Knife River,MN,Lake,46.9495,-91.7837,98
Glen Echo Park,MO,St. Louis,38.7009,-90.2965,98
Golva,ND,Golden Valley,46.7347,-103.9829,98
Argonne,WI,Forest,45.6582,-88.8777,98
Triumph,LA,Plaquemines,29.3443,-89.4683,98
Peck,KS,Sedgwick,37.4777,-97.3695,98
Kerby,OR,Josephine,42.2045,-123.6490,98
Depauw,IN,Harrison,38.3351,-86.2175,98
Makemie Park,VA,Accomack,37.9106,-75.5845,98
New Morgan,PA,Berks,40.1834,-75.8896,98
Pierpoint,CA,Tulare,36.1405,-118.6296,98
Cumminsville,NY,Livingston,42.5706,-77.7189,98
Burna,KY,Livingston,37.2456,-88.3589,98
Bondurant,WY,Sublette,43.1948,-110.4026,98
Shirleysburg,PA,Huntingdon,40.2974,-77.8764,98
Oatman,AZ,Mohave,35.0275,-114.3840,98
State Line City,IN,Warren,40.1974,-87.5270,98
Kirbyville,MO,Taney,36.6294,-93.1568,98
Dellrose,TN,Lincoln,35.1159,-86.8036,98
Argenta,MT,Beaverhead,45.2788,-112.8607,98
Garfield,NM,Doña Ana,32.7569,-107.2665,98
Oldham,SD,Kingsbury,44.2281,-97.3096,98
Perkinsville,IN,Madison,40.1442,-85.8614,98
Scott,IN,LaGrange,41.7337,-85.5569,98
Collins,AR,Drew,33.5323,-91.5725,98
Stonyford,CA,Colusa,39.3695,-122.5438,98
Mountain View,NM,Cibola,35.0046,-108.3979,98
Council Hill,OK,Muskogee,35.5558,-95.6525,97
Eggleston,VA,Giles,37.2871,-80.6227,97
Mays Lick,KY,Mason,38.5170,-83.8452,97
Port Murray,NJ,Warren,40.7915,-74.9240,97
Eagle Bay,NY,Herkimer,43.7687,-74.8174,97
Ouzinkie,AK,Kodiak Island,57.9223,-152.4674,97
Butte City,ID,Butte,43.6070,-113.2408,97
Goodrich,ND,Sheridan,47.4759,-100.1247,97
Laredo,MO,Grundy,40.0260,-93.4480,97
Kirvin,TX,Freestone,31.7671,-96.3300,97
Tatum,SC,Marlboro,34.6438,-79.5867,97
Grass Range,MT,Fergus,47.0261,-108.8031,97
Ferguson,IA,Marshall,41.9386,-92.8629,97
Spring Hill,MN,Stearns,45.5232,-94.8317,97
Mercer,ND,McLean,47.4905,-100.7104,97
Bickleton,WA,Klickitat,46.0056,-120.3081,97
Redfield,KS,Bourbon,37.8366,-94.8820,97
Hico,WV,Fayette,38.1166,-81.0112,97
Berlin,IL,Sangamon,39.7569,-89.9024,97
Falls Mills,VA,Tazewell,37.2773,-81.3067,97
Evergreen,MO,Laclede,37.5486,-92.5961,97
Egeland,ND,Towner,48.6281,-99.0980,97
Bloomington,NE,Franklin,40.0938,-99.0384,97
Golden Gate,IL,Wayne,38.3589,-88.2046,97
Summit Lake,WI,Langlade,45.3759,-89.2044,97
McLean,NE,Pierce,42.3861,-97.4682,97
Sportsmans Park,OR,Wasco,45.2197,-121.3945,97
Cubero,NM,Cibola,35.0904,-107.5261,97
Naukati Bay,AK,Prince of Wales-Hyder,55.8801,-133.1992,97
Stratton Mountain,VT,Bennington,43.1170,-72.9025,97
Mound City,SD,Campbell,45.7262,-100.0688,97
Marysville,MT,Lewis and Clark,46.7502,-112.3026,97
Fairview,WY,Lincoln,42.6871,-110.9866,97
Peoria,OK,Ottawa,36.9156,-94.6696,97
Rapelje,MT,Stillwater,45.9720,-109.2579,96
Geneva,GA,Talbot,32.5790,-84.5516,96
Walshville,IL,Montgomery,39.0690,-89.6189,96
Roscoe,MN,Stearns,45.4323,-94.6364,96
Whiteside,MO,Lincoln,39.1842,-91.0168,96
Hillisburg,IN,Clinton,40.2864,-86.3392,96
Glasgow,PA,Beaver,40.6444,-80.5080,96
Tschetter Colony,SD,Hutchinson,43.3681,-97.6880,96
White Lake,NY,Sullivan,41.6757,-74.8322,96
Harrison,MT,Madison,45.7045,-111.7844,96
Exline,IA,Appanoose,40.6491,-92.8432,96
Pyote,TX,Ward,31.5380,-103.1225,96
Couderay,WI,Sawyer,45.7976,-91.3005,96
Fowler,IL,Adams,40.0088,-91.2578,96
Rendville,OH,Perry,39.6199,-82.0900,96
Brookhurst,WY,Natrona,42.8618,-106.2272,96
Cushing,NE,Howard,41.2949,-98.3693,96
Baileyville,IL,Ogle,42.1984,-89.5946,96
Eldridge,AL,Walker,33.9220,-87.6202,96
Brooklyn Heights,MO,Jasper,37.1694,-94.3856,96
Martinsburg,IA,Keokuk,41.1788,-92.2519,96
Hitchcock,SD,Beadle,44.6294,-98.4082,96
Streeter,ND,Stutsman,46.6576,-99.3568,96
Sykeston,ND,Wells,47.4660,-99.3993,96
Nottoway Court House,VA,Nottoway,37.1271,-78.0734,96
Sylvarena,MS,Smith,32.0144,-89.3818,96
Littleton,WV,Wetzel,39.7024,-80.5147,96
Prathersville,MO,Clay,39.3153,-94.2738,96
Biggersville,MS,Alcorn,34.8367,-88.5639,95
McNab,AR,Hempstead,33.6609,-93.8323,95
Sunny Slopes,CA,Mono,37.5693,-118.6758,95
Steinauer,NE,Pawnee,40.2073,-96.2329,95
McIntire,IA,Mitchell,43.4360,-92.5936,95
False Pass,AK,Aleutians East,54.8416,-163.3480,95
Redbird,OK,Wagoner,35.8871,-95.5873,95
Lyden,NM,Rio Arriba,36.1537,-106.0147,95
Cassandra,PA,Cambria,40.4085,-78.6407,95
Blue Springs,AL,Barbour,31.6635,-85.5035,95
Peaceful Village,MO,Jefferson,38.4670,-90.5427,95
Dexter City,OH,Noble,39.6593,-81.4739,95
Plum Branch,SC,McCormick,33.8482,-82.2587,95
Woodston,KS,Rooks,39.4539,-99.0981,95
Hallett,OK,Pawnee,36.2319,-96.5679,95
Cheshire,OH,Gallia,38.9502,-82.1130,95
Union Level,VA,Mecklenburg,36.7071,-78.2319,95
Gowen,OK,Latimer,34.8781,-95.4742,95
Round Mountain,TX,Blanco,30.4299,-98.3607,95
Fairview,SD,Lincoln,43.2221,-96.4876,95
Kingdom City,MO,Callaway,38.9473,-91.9389,95
Prosser,NE,Adams,40.6877,-98.5777,95
Littlejohn Island,ME,Cumberland,43.7599,-70.1284,95
Blackfoot,MT,Glacier,48.5771,-112.8733,95
Flute Springs,OK,Sequoyah,35.6230,-94.8044,95
Menoken,ND,Burleigh,46.8148,-100.5341,95
Adamsville,PA,Crawford,41.5111,-80.3716,95
Clitherall,MN,Otter Tail,46.2743,-95.6310,95
Iron Junction,MN,St. Louis,47.4190,-92.6086,95
Bell Center,WI,Crawford,43.2916,-90.8257,95
Perryville,AK,Lake and Peninsula,55.9315,-159.1559,95
Benjamin Perez,TX,Starr,26.4060,-98.8997,95
Hingham,MT,Hill,48.5554,-110.4213,95
Rosine,KY,Ohio,37.4523,-86.7374,95
Pine Grove,OR,Wasco,45.1135,-121.3553,95
Lyndon,VT,Caledonia,44.5154,-72.0134,95
Woodlawn Heights,IN,Madison,40.1184,-85.6968,94
Greycliff,MT,Sweet Grass,45.7588,-109.7799,94
Eagle,AK,Southeast Fairbanks,64.7813,-141.1979,94
Hasty,CO,Bent,38.0999,-102.9639,94
Burtrum,MN,Todd,45.8658,-94.6874,94
Monterey,KY,Owen,38.4233,-84.8728,94
Nemaha,NE,Nemaha,40.3388,-95.6760,94
Saint Charles,SC,Lee,34.0806,-80.2249,94
Mentasta Lake,AK,Copper River,62.9867,-143.5191,94
Clawson,UT,Emery,39.1391,-111.0934,94
Pax,WV,Fayette,37.9098,-81.2648,94
Camptonville,CA,Yuba,39.4521,-121.0487,94
Starkville,CO,Las Animas,37.1169,-104.5231,94
Uncertain,TX,Harrison,32.7064,-94.1269,94
Lyons,SD,Minnehaha,43.7249,-96.8662,94
Idalia,CO,Yuma,39.7029,-102.2938,94
Portis,KS,Osborne,39.5638,-98.6916,94
Dougherty,IA,Cerro Gordo,42.9220,-93.0361,94
Bejou,MN,Mahnomen,47.4429,-95.9727,94
Pensacola,OK,Mayes,36.4593,-95.1277,94
Upper Elochoman,WA,Wahkiakum,46.2404,-123.3246,94
Bear Grass,NC,Martin,35.7664,-77.1290,94
Yarmouth,IA,Des Moines,41.0245,-91.3220,94
Jansen,CO,Las Animas,37.1581,-104.5501,94
Worthington,WV,Marion,39.4568,-80.2635,94
Cooke City,MT,Park,45.0187,-109.9119,94
Haivana Nakya,AZ,Pima,32.0051,-111.7124,94
Goodwin,SD,Deuel,44.8775,-96.8497,94
Topstone,CT,Western Connecticut,41.2964,-73.4466,94
Stafford,OH,Monroe,39.7124,-81.2766,94
Silver Gate,MT,Park,45.0198,-109.9829,94
Ivan,AR,Dallas,33.9019,-92.4332,94
New Marshfield,OH,Athens,39.3254,-82.2166,94
Talmage,KS,Dickinson,39.0269,-97.2598,94
Farmington,CA,San Joaquin,37.9299,-121.0044,94
Argyle,IA,Lee,40.5359,-91.5678,93
Whittlesey,WI,Taylor,45.2206,-90.3232,93
Heeney,CO,Summit,39.8712,-106.3002,93
Central,AK,Yukon-Koyukuk,65.5213,-144.6409,93
Townsend,WI,Oconto,45.3241,-88.5904,93
Bearcreek,MT,Carbon,45.1606,-109.1575,93
Lumberton,NM,Rio Arriba,36.9328,-106.9352,93
Diehlstadt,MO,Scott,36.9593,-89.4324,93
Limestone,FL,Hardee,27.3673,-81.9048,93
Bowring,OK,Osage,36.8790,-96.1202,93
Sand Fork,WV,Gilmer,38.9154,-80.7477,93
Olive,OK,Creek,36.0225,-96.4766,93
Nicolaus,CA,Sutter,38.8982,-121.5729,93
Mount Ayr,IN,Newton,40.9522,-87.2993,93
Naubinway,MI,Mackinac,46.0911,-85.4518,93
Westport,SD,Brown,45.6478,-98.4981,93
Albrightsville,PA,Carbon,41.0116,-75.6068,93
Sperry,IA,Des Moines,40.9572,-91.1557,93
Jugtown,MD,Washington,39.6143,-77.5943,93
Port Royal,VA,Caroline,38.1657,-77.1989,93
Riverton,NE,Franklin,40.0897,-98.7597,93
Rimini,MT,Lewis and Clark,46.4919,-112.2496,93
Luke,MD,Allegany,39.4766,-79.0593,93
Wheeler,IL,Jasper,39.0430,-88.3188,93
Homewood,PA,Beaver,40.8133,-80.3294,93
Winston,MT,Broadwater,46.4684,-111.6653,93
Deer Lick,OK,Delaware,36.4595,-94.7468,93
Post Mountain,CA,Trinity,40.4160,-123.2316,93
Lower Salem,OH,Washington,39.5635,-81.3942,93
Mashantucket,CT,Southeastern Connecticut,41.4645,-71.9745,93
St. Anthony,IA,Marshall,42.1235,-93.1975,93
Oreminea,PA,Blair,40.4033,-78.2546,93
Valley,WA,Stevens,48.1730,-117.7244,93
Kennedy Meadows,CA,Tulare,36.0076,-118.1099,93
Harford,PA,Susquehanna,41.7834,-75.7036,92
Strawn,IL,Livingston,40.6537,-88.3999,92
Revillo,SD,Grant,45.0154,-96.5712,92
La Grange,CA,Stanislaus,37.6636,-120.4635,92
Blawenburg,NJ,Somerset,40.4056,-74.6971,92
Keystone,IN,Wells,40.5956,-85.2594,92
Manter,KS,Stanton,37.5245,-101.8834,92
Waterloo,AL,Lauderdale,34.9173,-88.0654,92
Garrett,IL,Douglas,39.7973,-88.4247,92
Paradise Hill,OK,Sequoyah,35.6137,-95.0703,92
Rutland,ND,Sargent,46.0543,-97.5068,92
West Millgrove,OH,Wood,41.2428,-83.4915,92
Camrose Colony,MT,Toole,48.3116,-111.6118,92
Tierra Grande,TX,Nueces,27.7037,-97.5718,92
Kilkenny,MN,Le Sueur,44.3151,-93.5741,92
Buchanan,ND,Stutsman,47.0626,-98.8290,92
Boxley,IN,Hamilton,40.1661,-86.1755,92
Vivian,WV,McDowell,37.4172,-81.4923,92
Tselakai Dezza,UT,San Juan,37.2100,-109.6090,92
Filley,NE,Gage,40.2851,-96.5339,92
Matoaka,WV,Mercer,37.4182,-81.2417,92
Burnt Prairie,IL,White,38.2509,-88.2585,92
Ackworth,IA,Warren,41.3642,-93.4723,92
Maxbass,ND,Bottineau,48.7225,-101.1426,92
Lesterville,SD,Yankton,43.0385,-97.5905,92
Servia,IN,Wabash,40.9567,-85.7405,92
Bippus,IN,Huntington,40.9442,-85.6239,92
Crescent Lake,OR,Klamath,43.5097,-121.9354,92
Quantico,MD,Wicomico,38.3755,-75.7540,92
Alden,MI,Antrim,44.8792,-85.2729,92
Poland,IN,Clay,39.4442,-86.9508,92
De Soto,GA,Sumter,31.9548,-84.0636,92
Fortuna,MO,Moniteau,38.5676,-92.7970,92
Box,OK,Sequoyah,35.5784,-94.9718,92
Des Moines,NM,Union,36.7614,-103.8342,92
St. Clairsville,PA,Bedford,40.1560,-78.5108,91
Rentiesville,OK,McIntosh,35.5336,-95.4848,91
Adin,CA,Modoc,41.1948,-120.9501,91
Marvel,CO,La Plata,37.1112,-108.1262,91
Goodyears Bar,CA,Sierra,39.5459,-120.8880,91
Mackey,IN,Gibson,38.2518,-87.3914,91
Rossie,IA,Clay,43.0137,-95.1886,91
Osage,WY,Weston,43.9848,-104.4269,91
Chest Springs,PA,Cambria,40.5781,-78.6107,91
Wilson,OH,Monroe,39.8598,-81.0689,91
Odessa,MN,Big Stone,45.2622,-96.3335,91
Homestown,MO,Pemiscot,36.3318,-89.8242,91
Neylandville,TX,Hunt,33.2006,-96.0054,91
North Blenheim,NY,Schoharie,42.4718,-74.4525,91
Methow,WA,Okanogan,48.1286,-120.0055,91
Hayward,MO,Pemiscot,36.3959,-89.6669,91
Gold Mountain,CA,Plumas,39.7613,-120.5191,91
Ojo Caliente,NM,Taos,36.3146,-106.0374,91
Heartwell,NE,Kearney,40.5699,-98.7891,91
Branchville,CT,Western Connecticut,41.2680,-73.4433,91
Camden,MO,Ray,39.1991,-94.0234,91
Maeystown,IL,Monroe,38.2267,-90.2331,91
Elkton,MN,Mower,43.6602,-92.7065,91
St. Louis,OK,Pottawatomie,35.0812,-96.8598,91
Beaver,AR,Carroll,36.4752,-93.7728,91
Cañones,NM,Rio Arriba,36.1768,-106.4244,91
Pena,TX,Starr,26.4155,-98.9700,91
Wilson City,MO,Mississippi,36.9236,-89.2230,91
Mazie,OK,Mayes,36.1425,-95.3303,91
Scotland,VA,Surry,37.1812,-76.7966,91
Eureka,MI,Clinton,43.1036,-84.5136,91
Kokhanok,AK,Lake and Peninsula,59.4158,-154.7457,91
Garvin,MN,Lyon,44.2142,-95.7607,90
Harrold,TX,Wilbarger,34.0756,-99.0271,90
Claremont,SD,Brown,45.6719,-98.0157,90
Goff,KS,Nemaha,39.6641,-95.9317,90
Auburn,WV,Ritchie,39.0961,-80.8562,90
Hannaford,ND,Griggs,47.3141,-98.1889,90
Anegam,AZ,Pima,32.3742,-112.0350,90
Parksville,SC,McCormick,33.7866,-82.2174,90
Parrott,GA,Terrell,31.8944,-84.5117,90
Dennis,MS,Tishomingo,34.5590,-88.2303,90
Clarksburg,IN,Decatur,39.4352,-85.3473,90
Sharon,ND,Steele,47.5974,-97.8994,90
Beaver Bay,MN,Lake,47.2563,-91.3065,90
Longview,IL,Champaign,39.8859,-88.0662,90
Merriman,NE,Cherry,42.9230,-101.6997,90
Shellytown,PA,Blair,40.4091,-78.2105,90
Brandy Station,VA,Culpeper,38.4977,-77.8899,90
Belvidere,TN,Franklin,35.1281,-86.1881,90
Burton,IL,Adams,39.9079,-91.2492,90
Anselmo,NE,Custer,41.6186,-99.8645,90
Caney Ridge,OK,Cherokee,35.7637,-94.8828,90
Ahmeek,MI,Keweenaw,47.2985,-88.3971,90
Weed,NM,Otero,32.8025,-105.5248,90
Levering,MI,Emmet,45.6347,-84.7838,90
Carson Valley,PA,Blair,40.4492,-78.4486,90
Peach Orchard,AR,Clay,36.2812,-90.6608,90
Weldon,IA,Decatur,40.8973,-93.7350,90
Parker,WA,Yakima,46.5021,-120.4668,90
White Oak,MO,Dunklin,36.3299,-90.0276,90
Emington,IL,Livingston,40.9693,-88.3578,90
Eagle,MI,Clinton,42.8098,-84.7909,90
Jesterville,MD,Wicomico,38.2897,-75.8928,90
Vale,SD,Butte,44.6183,-103.3986,90
Mapletown,PA,Greene,39.8050,-79.9407,90
Loma,MT,Chouteau,47.9511,-110.4887,90
Chuathbaluk,AK,Bethel,61.5746,-159.2489,89
Hazelton,KS,Barber,37.0894,-98.4015,89
Cross Anchor,SC,Spartanburg,34.6440,-81.8585,89
Gramling,SC,Spartanburg,35.0782,-82.1332,89
Mason,WI,Bayfield,46.4355,-91.0599,89
Elk Mountain,WY,Carbon,41.6883,-106.4134,89
Anzac Village,NM,Cibola,35.0624,-107.7416,89
Ward,CO,Boulder,40.0722,-105.5139,89
Oyens,IA,Plymouth,42.8198,-96.0580,89
Casmalia,CA,Santa Barbara,34.8378,-120.5309,89
Nikolai,AK,Yukon-Koyukuk,63.0095,-154.3763,89
Paige,TX,Bastrop,30.2138,-97.1211,89
Nelson,MO,Saline,38.9946,-93.0308,89
Pontotoc,OK,Johnston,34.4888,-96.6290,89
Pinebrook,TX,Grimes,30.3125,-95.8767,89
Fort Seneca,OH,Seneca,41.2044,-83.1679,89
Haynes,AR,Lee,34.8909,-90.7926,89
Montier,MO,Shannon,36.9817,-91.5749,89
Brooksburg,IN,Jefferson,38.7350,-85.2445,89
Ithaca,OH,Darke,39.9378,-84.5533,89
La Carla,TX,Starr,26.4354,-98.7406,89
Whitharral,TX,Hockley,33.7391,-102.3278,89
Norwich,OH,Muskingum,39.9844,-81.7925,89
Fulton,SD,Hanson,43.7288,-97.8226,89
Jennings,KS,Decatur,39.6806,-100.2933,89
Talking Rock,GA,Pickens,34.5239,-84.4895,89
Fidelis,FL,Santa Rosa,30.9343,-87.0245,89
Powhattan,KS,Brown,39.7619,-95.6342,89
Rutherford,CA,Napa,38.4568,-122.4231,89
Salineño North,TX,Starr,26.5254,-99.0906,89
Klukwan,AK,Hoonah-Angoon,59.3987,-135.8886,89
Goodland,FL,Collier,25.9252,-81.6480,89
Sagamore,PA,Armstrong,40.7814,-79.2309,88
Hudson,KS,Stafford,38.1049,-98.6609,88
Turner,MI,Arenac,44.1422,-83.7875,88
Vining,MN,Otter Tail,46.2620,-95.5350,88
Babcock,WI,Wood,44.3044,-90.1076,88
Strandquist,MN,Marshall,48.4894,-96.4479,88
Slana,AK,Copper River,62.6294,-143.5670,88
Hattieville,AR,Conway,35.2890,-92.7813,88
Alcova,WY,Natrona,42.5543,-106.7263,88
Shade Gap,PA,Huntingdon,40.1803,-77.8662,88
Lincoln,IA,Tama,42.2627,-92.6923,88
Marseilles,OH,Wyandot,40.7011,-83.3924,88
Seward,KS,Stafford,38.1778,-98.7943,88
Liverpool,IL,Fulton,40.3901,-90.0023,88
Fronton Ranchettes,TX,Starr,26.4253,-99.0268,88
New Freeport,PA,Greene,39.7597,-80.4286,88
Balltown,IA,Dubuque,42.6371,-90.8700,88
Litchfield,CA,Lassen,40.3877,-120.3807,88
Hat Creek,CA,Shasta,40.8101,-121.4809,88
Bowdens,NC,Duplin,35.0579,-78.1128,88
Marmarth,ND,Slope,46.2960,-103.9331,88
Hungerford,TX,Wharton,29.4040,-96.0837,88
New Amsterdam,IN,Harrison,38.1022,-86.2760,88
Princeton,SC,Laurens,34.4913,-82.2958,88
Newald,WI,Forest,45.7396,-88.7004,88
Connelsville,MO,Adair,40.2780,-92.7019,88
Divide,CO,Teller,38.9449,-105.1619,88
Schuyler Lake,NY,Otsego,42.7786,-75.0335,88
Old Ripley,IL,Bond,38.8927,-89.5722,87
Harborton,VA,Accomack,37.6596,-75.8332,87
Swedesburg,IA,Henry,41.1060,-91.5533,87
New Buffalo,PA,Perry,40.4542,-76.9703,87
Saint Marks,KS,Sedgwick,37.7360,-97.5629,87
Chimney Hill,VT,Windham,42.8888,-72.9040,87
Houghton,IA,Lee,40.7836,-91.6100,87
Collyer,KS,Trego,39.0372,-100.1184,87
Datto,AR,Clay,36.3925,-90.7285,87
Springbrook,WI,Washburn,45.9469,-91.6889,87
Martinsburg,NE,Dixon,42.5084,-96.8314,87
Lookeba,OK,Caddo,35.3630,-98.3638,87
Hamilton,IA,Marion,41.1705,-92.9041,87
Cromwell,IA,Union,41.0405,-94.4618,87
Alix,AR,Franklin,35.4219,-93.7289,87
Tibes,PR,Ponce,18.0886,-66.6333,87
Riverwood,IN,Hamilton,40.1006,-85.9680,87
Aldora,GA,Lamar,33.0508,-84.1758,87
Lago,TX,Cameron,26.0885,-97.6132,87
Batesland,SD,Oglala Lakota,43.1278,-102.1017,87
Garden City,SD,Clark,44.9593,-97.5804,87
Oakley,WY,Lincoln,41.7510,-110.5261,87
Shannon,NC,Robeson,34.8476,-79.1396,87
Bisbee,ND,Towner,48.6272,-99.3788,87
Lake Valley,NM,San Juan,36.0901,-108.1642,87
McKay,OR,Umatilla,45.4923,-118.6842,87
Caballo,NM,Sierra,32.9806,-107.3075,87
Matlacha Isles-Matlacha Shores,FL,Lee,26.6341,-82.0590,87
Why,AZ,Pima,32.2590,-112.7307,87
Weitchpec,CA,Humboldt,41.1969,-123.6939,87
Shedd,OR,Linn,44.4579,-123.1119,87
Hoyt,OK,Haskell,35.2680,-95.3002,87
Maybeury,WV,McDowell,37.3675,-81.3572,87
Slate Springs,MS,Calhoun,33.7417,-89.3752,87
Orchard,CO,Morgan,40.3321,-104.1178,87
Pulaski,PA,Lawrence,41.1130,-80.4311,86
Schenley,PA,Armstrong,40.6845,-79.6617,86
Hiseville,KY,Barren,37.1008,-85.8149,86
Alberta,MN,Stevens,45.5749,-96.0504,86
Clarks Mills,WI,Manitowoc,44.0918,-87.8637,86
Fort Hill,OR,Polk,45.0670,-123.5605,86
Springerton,IL,White,38.1786,-88.3548,86
North Lilbourn,MO,New Madrid,36.6018,-89.6220,86
Unionville,IA,Appanoose,40.8182,-92.6959,86
Peoa,UT,Summit,40.7295,-111.3434,86
Lee Mont,VA,Accomack,37.7799,-75.6802,86
Shepardsville,IN,Vigo,39.6018,-87.4265,86
Drytown,CA,Amador,38.4397,-120.8587,86
Briggsdale,CO,Weld,40.6359,-104.3284,86
Ethelsville,AL,Pickens,33.4141,-88.2161,86
Reservoir,PA,Blair,40.4025,-78.3849,86
New Weston,OH,Darke,40.3370,-84.6436,86
Tooleville,CA,Tulare,36.2878,-119.1154,86
Brady,MT,Pondera,48.0279,-111.8441,86
Moyers,OK,Pushmataha,34.3255,-95.6503,86
Donegal,PA,Westmoreland,40.1120,-79.3808,86
Jansen,NE,Jefferson,40.1839,-97.0848,86
Loco,OK,Stephens,34.3297,-97.6807,86
Centrahoma,OK,Coal,34.6104,-96.3437,86
Hansford,WV,Kanawha,38.2067,-81.3960,86
